failure,smart_1_raw,smart_5_raw,smart_9_raw,smart_194_raw,smart_197_raw
1,0,0,22979,26,0
0,0,0,13619,28,0
1,0,0,13619,28,0
0,0,0,24547,25,0
0,0,0,18117,33,0
1,159524088,0,29721,24,0
0,0,0,19826,26,0
1,66276400,800,4765,25,0
1,0,0,22138,28,0
1,65536,0,13619,26,0
0,0,0,19875,28,0
0,0,0,23310,32,0
1,0,0,8425,30,0
0,0,0,13619,30,0
1,0,0,18720,25,0
0,92827,0,10596,28,0
0,0,0,29271,25,0
0,243938376,0,15619,21,0
0,0,0,13619,30,0
1,0,0,23502,31,0
1,0,0,10369,28,0
1,2031625,0,13619,27,0
1,135859011,0,30057,24,0
0,68419968,0,2314,23,0
1,0,0,17806,26,0
0,0,0,21460,34,0
1,242813516,0,29329,22,0
0,172428947,0,27615,24,0
0,125858761,0,29935,24,0
1,0,0,12067,23,0
1,0,0,13619,30,0
1,123559632,0,7652,27,8
1,73465322,0,22843,20,0
1,18347456,0,7306,20,0
0,1,0,23504,28,0
0,192459767,0,31720,23,0
1,0,0,13619,30,0
0,113200392,0,2477,31,0
1,0,0,2907,28,0
0,0,0,19826,31,0
1,0,0,17783,26,0
1,0,0,19205,31,0
0,0,0,13619,28,0
0,123146452,654,33125,27,0
1,183719100,0,30040,20,0
0,0,0,937,25,0
0,0,0,13619,30,0
0,7221256,0,8153,25,0
0,209523781,0,31571,20,0
0,0,0,13619,28,0
1,89459328,0,4764,22,0
0,1,0,13619,26,0
0,42723272,0,6540,20,0
1,0,0,18754,25,0
1,93091136,0,5127,24,0
1,12373441,0,30063,21,0
1,204693684,0,30032,22,0
1,0,0,23264,26,0
0,655374,0,12380,31,0
0,96183599,0,18114,22,0
0,184850456,0,7636,20,8
0,0,0,1760,28,0
1,0,0,14552,32,0
1,0,0,7291,31,0
0,0,0,13619,27,0
0,0,0,13619,26,0
1,226541243,0,15308,21,0
0,119009212,5,32771,32,0
1,0,0,914,27,0
1,0,0,13619,27,0
1,0,0,13619,29,0
0,23,0,34945,29,0
0,0,0,17395,27,0
1,0,0,13619,28,0
0,0,0,1702,27,0
0,0,0,13619,27,0
0,93938960,0,7633,21,0
1,45825328,0,7661,26,0
0,65539,0,23945,28,0
0,0,0,18632,25,0
1,0,0,17312,30,0
1,218739606,0,30039,22,0
1,0,0,940,27,0
0,0,0,13619,30,0
0,0,0,18286,25,0
1,126552880,0,3678,30,0
0,0,0,914,28,0
0,0,0,10976,27,0
0,70147360,0,6613,18,0
1,133877012,0,7889,27,0
0,40631297,0,28399,21,0
1,193382696,0,5912,28,0
1,0,2,19959,29,0
1,0,0,13619,29,0
0,84741296,0,23358,23,0
1,0,0,18006,32,0
1,0,0,18115,31,0
1,88079288,0,7134,24,0
1,0,0,13619,27,0
0,127109464,0,10493,27,0
1,0,0,13619,29,0
1,0,0,13619,30,0
1,123127562,0,30041,19,0
0,0,0,19206,32,0
0,176572213,0,27538,22,0
0,0,0,16982,29,0
0,0,0,16710,30,0
1,0,0,13619,30,0
1,0,0,13619,28,0
1,0,0,13619,29,0
1,127836552,0,5310,23,0
0,82827024,0,5315,28,0
0,24467200,0,5127,27,0
1,0,0,18287,26,0
1,151504252,0,31237,25,0
1,65536,0,13619,26,0
1,136443248,0,10493,23,0
1,0,0,18117,33,0
0,0,9,18285,29,0
0,0,0,935,27,0
1,0,0,13619,29,0
0,0,0,13619,30,0
0,0,0,13619,29,0
1,186344816,0,7661,26,0
1,0,0,18690,22,0
1,0,0,12047,29,0
1,10027984,0,10471,27,0
0,59935957,0,28453,22,0
0,0,0,246,27,0
1,0,0,13619,28,0
1,0,0,13619,27,0
0,131819473,0,29720,25,0
1,0,0,2043,29,0
1,0,0,936,29,0
0,11088792,0,5127,29,0
1,0,0,13619,26,0
0,0,0,20318,29,0
0,79818835,5,27037,31,0
1,122249115,3,33383,30,0
0,0,0,18691,25,0
1,0,0,13619,29,0
0,0,0,938,29,0
1,0,0,13619,27,0
0,131072,0,21460,32,0
1,227924960,0,7133,26,0
1,25878026,353,7305,20,0
1,75865472,0,8161,26,0
0,218836045,0,22582,21,0
1,0,0,18285,26,0
1,117135936,0,4764,21,0
0,18884960,0,2866,26,0
1,0,0,13619,29,0
1,0,0,13619,28,0
0,0,0,13618,27,0
0,0,1,21151,27,0
0,178416824,0,5868,29,0
1,0,0,13618,29,0
1,0,0,13618,30,0
1,0,0,2043,31,0
1,0,0,248,26,0
1,132410168,0,2276,28,0
1,229420249,0,30351,22,0
0,0,0,18117,27,0
1,42160887,0,7307,18,0
1,176518560,0,6714,24,0
0,0,0,916,28,0
1,182774963,0,25998,21,0
0,211223082,0,25997,19,0
1,0,0,22163,28,0
1,212077760,0,6689,29,0
1,0,0,13615,29,0
1,25480704,0,2864,22,0
1,0,0,19206,34,0
0,147232248,0,5949,25,0
0,0,0,34923,29,0
0,0,0,12067,26,0
0,0,0,20621,28,0
0,29409111,0,30904,28,0
1,0,0,1702,24,0
1,0,0,19832,33,0
0,0,0,13615,32,0
1,0,0,13615,32,0
1,90181133,0,25005,21,0
1,183401740,2,32947,24,0
0,0,0,13615,29,0
1,240918759,34,27182,20,0
1,0,0,13615,31,0
0,0,0,13615,35,0
1,0,1,16997,29,0
0,0,0,13615,33,0
1,186795856,0,6318,24,0
1,142575632,0,4764,22,0
1,0,0,249,29,0
0,0,0,13615,33,0
1,202279272,0,7652,27,0
1,167078568,0,5128,26,0
0,163970056,0,6317,24,0
0,8112770,0,30344,20,0
1,0,0,20296,23,0
1,0,0,10974,27,0
1,0,2,21224,27,0
1,0,0,18786,24,0
1,0,0,11029,32,0
1,66149176,0,2168,26,0
1,235958929,0,9899,29,0
1,108719240,0,6713,26,0
0,234226312,0,3873,27,0
1,115509816,0,2793,21,0
0,7736788,0,31424,18,0
0,154610974,4,34695,27,0
0,19536007,0,23394,17,0
1,70481376,0,6638,22,0
0,226559528,0,9758,22,0
1,0,0,8934,27,76
1,163730504,0,8089,27,0
0,65536,0,21056,30,0
0,203638160,0,6690,25,0
1,0,0,13615,33,0
0,166453393,0,28453,26,0
1,0,0,13615,29,0
1,90518880,0,8171,30,0
1,0,0,1702,26,0
1,45695414,38,34528,28,0
1,121370272,0,6318,28,0
1,0,0,18392,36,0
1,0,0,249,24,0
1,0,0,13615,33,0
0,211925624,0,6608,23,0
1,93743008,0,2497,26,0
1,2,0,35209,29,0
0,0,1,20284,30,0
0,0,0,24547,25,0
1,0,0,11296,28,0
1,114651709,0,30920,28,0
1,65536,0,13615,31,0
1,228117398,0,31244,24,0
0,170394285,26,27626,21,0
1,0,0,10976,26,0
1,0,0,13615,32,0
0,52857128,0,6714,28,0
0,44891920,0,2276,27,0
1,0,0,18918,27,0
1,155011332,354,27165,31,0
1,0,0,13615,32,0
1,131072,0,21460,29,0
0,0,0,245,29,0
1,0,0,18242,31,0
1,0,0,21056,33,0
0,0,0,13615,31,0
0,0,0,34889,27,0
1,0,0,13615,34,0
1,175781260,0,30724,20,0
0,0,0,13615,32,0
1,203597928,0,7661,25,0
0,240530499,2,32770,31,0
1,0,0,16595,25,0
1,0,0,19263,33,0
0,29710632,0,6640,27,0
1,0,0,17612,28,0
0,0,0,18953,27,0
1,0,0,13615,32,0
0,0,0,17369,25,0
0,0,0,20785,24,0
0,0,0,248,26,0
0,170877622,0,30730,22,0
1,169741968,0,7651,26,0
0,0,0,11098,24,0
1,12304018,0,27690,17,0
1,0,0,1760,27,0
0,6,0,35501,26,0
1,0,0,35493,30,0
1,1,0,35491,26,0
1,89687571,0,2302,29,0
0,0,0,13615,29,0
1,1,0,35480,31,0
1,0,0,19875,32,0
0,175061264,0,7651,24,0
0,0,0,13615,29,0
0,0,0,18794,26,0
1,234375205,56,27625,20,0
1,183867248,0,2458,25,0
1,0,0,21056,30,0
1,0,0,246,23,0
0,0,0,7017,23,0
1,0,0,866,28,0
0,195256413,0,11067,28,0
1,0,0,13615,31,0
1,0,0,13615,30,0
0,187490964,0,30038,19,0
1,0,0,937,27,0
0,107277600,0,1420,30,0
1,0,0,13614,32,0
1,59143768,0,6652,32,0
1,0,0,7264,26,0
1,65263867,0,27627,23,0
0,0,0,13614,33,0
0,59450355,0,28489,25,0
1,0,0,869,27,0
1,1,0,17930,23,0
1,186294552,0,8528,20,0
1,0,0,13614,34,0
1,0,0,18836,28,0
0,110249544,0,9644,24,0
1,0,0,2907,26,0
0,3907992,0,7306,20,0
0,0,0,13614,29,0
0,96100736,0,4693,24,0
0,0,0,13614,30,0
0,0,0,13614,32,0
0,0,0,18787,24,0
0,0,0,13614,32,0
0,0,0,13593,26,0
1,206891906,0,14082,17,0
1,0,0,13614,31,0
1,0,0,13614,29,0
1,0,0,15754,31,0
1,16045456,0,3369,27,0
0,0,0,17873,27,0
0,217085438,0,29482,24,0
1,262146,0,2025,21,0
0,0,0,13614,32,0
0,205789280,0,5018,26,0
0,0,0,13614,32,0
1,0,0,222,29,0
1,0,0,11299,29,0
0,65536,0,12380,28,0
0,0,0,10976,27,0
1,0,0,13614,30,0
0,1,0,23262,29,0
1,0,0,13614,32,0
0,0,0,245,30,0
0,225764218,10,34695,21,0
0,110388432,0,8523,28,0
1,65538,0,18285,30,0
1,0,0,13614,32,0
1,0,0,12048,28,0
1,0,0,13614,33,0
0,195160248,0,5034,19,0
0,129706184,0,9636,29,0
1,0,0,12381,28,0
1,65538,0,23140,25,1
1,65536,2,20438,34,0
1,216088976,0,8111,22,0
1,105,0,10126,30,7
0,0,0,13614,33,0
1,0,0,18794,21,0
0,0,0,13614,31,0
0,98640048,0,2318,31,0
1,140916392,0,9023,27,0
1,131072,0,21460,33,0
0,220818739,0,29326,23,0
0,65536,0,18754,23,0
1,589832,0,20320,24,0
1,216071648,0,9006,23,0
1,0,0,19875,27,0
0,92881594,0,31222,24,0
1,241367351,0,30344,20,0
0,0,0,13614,29,0
1,0,1,18011,26,0
0,22062504,0,7661,27,0
1,77651110,0,30732,17,0
1,0,0,17853,26,0
0,4,0,34937,26,0
1,0,0,246,26,0
1,43806112,0,1978,32,0
0,107886390,1,33243,25,0
1,12389312,0,8523,29,0
0,220476208,0,6018,24,0
0,0,0,248,22,0
1,97083198,0,30040,21,0
1,0,0,13614,32,0
1,0,0,19414,30,0
0,195405617,4,34534,28,0
1,0,0,23310,33,0
1,0,0,13614,31,0
1,134674003,197,16647,21,0
1,149290000,0,2435,25,0
0,175097088,0,8170,25,0
1,92516984,0,8504,23,8
0,0,0,15754,27,0
1,0,0,21455,27,0
0,145923448,0,5051,30,0
0,61476590,0,31237,27,0
0,54324328,0,8048,23,0
0,0,0,19826,27,0
1,238807704,0,6468,28,0
1,0,0,21781,33,0
1,232090912,1,29813,26,0
1,0,0,11659,28,0
0,179517704,0,9483,26,0
1,0,0,18924,29,0
1,47634792,0,6650,29,0
1,0,0,13614,32,0
0,6488078,0,13614,29,0
0,327683,0,11659,24,0
0,0,0,13614,33,0
0,118030886,84,25936,29,0
0,0,0,20302,26,0
0,204604888,0,10442,27,0
0,393302,4,23946,24,0
0,0,0,10369,32,0
1,68232600,0,6657,21,0
1,0,0,13614,34,0
1,0,0,941,30,0
0,11,0,34947,26,0
1,202971592,0,8161,27,0
0,0,0,13614,31,0
1,0,0,1280,27,0
1,209122246,0,31445,21,0
1,18042680,0,5903,22,0
0,220475960,0,6465,23,0
1,238749266,0,31352,21,0
0,0,0,16995,30,0
1,0,0,13614,31,0
1,0,0,13614,29,0
1,140191386,0,29827,22,0
0,0,0,13614,32,0
1,98259350,0,31238,23,0
1,0,0,13614,30,0
0,155643280,0,5127,26,0
1,201492643,0,2303,30,0
1,9568375,1,34800,28,2
0,0,0,13614,32,0
1,0,0,20785,27,0
1,0,0,2004,25,0
1,0,0,936,27,0
0,0,0,10420,30,78
0,220399088,0,4785,28,0
1,0,0,18002,33,0
1,0,0,13614,28,0
1,0,0,17806,27,0
0,142918136,0,5019,28,0
1,139385654,0,28606,19,0
0,0,0,21781,28,0
0,65536,0,13614,32,0
0,128897296,0,9555,29,0
0,0,28,12381,31,0
1,86792643,10,12674,29,0
0,0,0,13614,32,0
0,0,0,22446,25,0
1,101213808,0,5234,21,0
1,167771666,815,6468,22,0
1,0,0,13614,33,0
1,0,0,10385,32,0
0,65537,0,13614,35,0
1,0,0,21131,33,0
0,0,0,13614,29,0
0,917536,1,19874,30,0
0,0,0,7269,22,0
1,0,0,17250,32,0
0,0,0,1186,27,0
1,13105048,0,27626,24,0
0,524292,0,21513,29,0
1,0,0,10391,31,0
1,185579848,0,10470,28,0
1,219335944,0,10469,32,0
1,65536,0,17390,27,0
1,0,0,13614,29,0
0,0,0,13614,29,0
1,0,0,1702,26,0
0,0,0,13614,30,0
1,0,0,1685,25,0
0,0,0,19832,30,0
1,0,0,21506,31,0
1,0,0,14895,22,0
0,92185827,0,4478,22,0
1,0,0,7290,31,0
1,235644225,0,28148,25,0
0,0,0,19263,33,0
0,65538,0,23205,32,0
1,0,0,13614,33,0
1,229813680,0,6540,21,8
0,0,0,13614,31,0
1,185793644,0,30904,28,0
0,0,0,18835,27,0
0,141943450,0,31242,23,0
1,1,0,23959,23,0
1,35819256,0,5126,21,0
1,136935607,19,27161,27,0
0,0,0,23204,29,0
0,0,0,13614,30,0
0,50038032,0,6909,23,0
0,180660392,0,6909,19,0
1,0,0,13614,35,0
1,0,0,17391,23,0
0,0,0,220,25,0
1,0,0,24548,26,0
1,0,0,11300,25,0
1,161810699,0,25682,23,0
0,0,0,1760,27,0
1,13,0,13614,32,0
0,127298632,0,11356,24,0
0,0,0,13614,33,0
1,208739842,4096,29807,32,0
1,77083688,0,5127,26,0
0,112277024,0,6468,30,0
1,204076753,0,3036,20,0
0,206810680,0,8203,24,0
0,0,0,13614,32,0
0,223605720,0,6540,20,0
1,22788875,0,29035,29,0
1,51552816,0,6691,26,0
0,0,0,20621,29,0
1,86369120,0,29482,26,0
0,79120707,0,31234,25,0
1,4376680,0,6652,32,0
0,0,0,13614,31,0
1,0,0,9025,28,0
0,208912720,0,5904,22,0
1,166242754,0,29027,26,0
0,65536,0,17929,25,0
0,232624796,0,2116,25,0
1,0,0,246,28,0
1,215244704,0,8178,28,0
1,1,0,20302,26,0
0,0,0,13614,33,0
1,0,0,18116,34,0
1,0,0,1685,21,0
0,215249513,0,29026,21,0
1,0,0,13614,31,0
0,100861055,0,30029,20,0
0,0,1,18922,29,0
0,55334672,0,5981,23,0
1,111168291,0,25872,21,0
1,0,0,1756,26,0
0,115094224,0,4764,24,0
1,0,0,21456,29,0
0,0,0,13614,30,0
1,0,0,18286,26,0
0,110541792,0,9755,25,0
1,39427320,0,7653,24,0
1,178740830,2210,29728,24,0
1,0,0,3689,24,0
1,116259111,0,7576,18,0
1,224203157,0,30711,20,0
0,0,0,13614,33,0
1,0,0,2004,25,0
0,0,0,2004,25,0
1,179506527,0,31562,22,0
1,65541,0,23037,25,0
1,2,0,35783,30,0
0,201947328,0,5018,25,0
1,131073,0,21058,23,0
0,0,0,2046,30,0
0,207195704,0,9005,24,0
0,0,0,13614,33,0
1,189416592,0,1177,28,0
1,0,0,2046,30,0
1,0,0,16997,32,0
1,220909327,0,29026,24,0
1,0,0,23946,25,0
0,0,0,10975,26,0
1,0,0,13614,33,0
1,7970985,0,12046,25,0
0,210188273,0,30041,18,0
0,124450440,0,5012,28,0
1,0,0,13614,32,0
0,81202157,0,27627,23,0
1,0,0,13614,32,0
1,54112862,0,25554,21,0
0,110303024,0,6540,22,0
1,0,0,16991,25,0
1,142967651,0,29934,20,0
1,0,0,22028,25,0
1,7394880,0,5978,26,0
1,0,0,13614,32,0
0,186540088,0,7135,21,0
1,0,0,37687,22,0
0,13378888,1816,6649,29,0
0,125016352,0,30033,21,0
1,174113384,0,8523,28,0
1,144808699,0,8747,21,0
0,65966296,0,6910,19,0
1,0,0,18787,25,0
1,129861821,118,29022,27,0
0,0,0,13614,29,0
1,122077784,0,8110,21,0
0,0,0,11335,25,0
0,74293067,0,31570,18,0
0,65536,0,19263,35,0
0,0,0,19263,30,0
0,0,0,17853,27,0
1,0,0,13614,30,0
0,87367344,0,9691,21,0
1,48664371,218,30726,21,0
0,0,0,12067,25,0
0,8720052,0,29034,26,0
0,0,0,370,24,0
0,225534520,0,5064,27,0
1,0,0,13614,30,0
1,49100992,0,8204,25,0
0,983057,0,23140,24,0
0,0,1,24207,25,0
1,222775792,0,9538,23,0
0,65536,0,17390,29,0
0,0,0,19876,28,0
1,27915032,0,10493,26,8
0,0,0,13614,30,0
1,75048816,0,4832,27,0
0,193800137,0,28124,22,0
0,121305184,4,32783,28,0
0,151005304,0,10439,22,0
0,0,0,13614,29,0
1,0,0,1684,25,0
0,0,0,13614,32,0
1,0,0,19414,26,0
1,0,0,19415,22,0
1,106989176,0,1856,29,0
0,99558905,0,30038,22,0
0,0,0,936,30,0
1,160287572,0,31242,23,0
1,133249908,0,23973,18,0
0,0,0,13614,32,0
0,0,0,13614,32,0
1,0,0,13614,34,0
0,0,0,19414,26,0
0,90898648,0,5012,28,0
0,0,0,22163,29,0
1,17589200,0,1536,23,0
1,0,0,13614,31,0
1,45292768,7,29816,27,0
0,22892620,0,29039,25,0
0,0,0,17394,22,0
0,0,0,1685,25,0
0,0,0,20621,30,0
0,0,0,2043,29,0
0,1,0,12312,29,2
0,0,0,13547,29,0
0,0,0,1740,27,0
0,128894216,0,5019,30,0
0,137790303,0,2116,27,0
0,0,0,1760,27,0
1,0,0,13547,30,0
1,0,0,18285,30,0
0,150308106,0,12044,25,0
0,1,0,19263,34,0
0,0,0,13547,31,0
0,104427335,42,30725,19,0
0,0,0,16089,31,0
1,150465896,0,6690,28,0
0,63152400,0,12046,22,0
0,0,0,19205,29,0
1,7301592,0,10494,27,8
1,148256308,0,29509,21,0
1,0,0,11272,27,2
1,0,0,11029,30,0
1,0,0,17418,28,0
0,45538313,0,29720,24,0
1,0,0,17250,32,0
1,7209049,0,24548,25,0
1,0,0,16994,30,0
1,0,0,1760,24,0
1,0,0,13547,31,0
1,0,0,914,29,0
0,0,0,11659,24,0
1,238291017,0,12045,26,0
1,98987772,0,12372,32,0
1,136513024,0,5051,29,0
0,65269544,0,4785,30,0
1,0,0,941,28,0
1,0,0,11658,27,0
0,22143352,0,2501,31,0
1,242348664,0,31442,20,0
0,0,0,21848,23,0
1,393221,0,13547,31,0
0,11,0,7021,19,0
0,243749704,0,6046,29,0
0,0,0,7015,21,0
1,0,0,18392,32,0
1,118062856,0,8169,26,0
1,0,0,12047,24,0
0,0,0,936,29,0
0,169703561,0,27217,26,0
0,0,0,13547,28,0
0,0,0,1685,23,0
1,0,0,10976,22,0
0,153058152,0,10495,28,0
1,0,0,1702,26,0
0,42690616,0,5891,20,0
1,212403041,0,31562,20,0
1,218861096,0,6045,24,0
1,119416072,0,2279,28,0
0,0,0,13547,31,0
1,90515576,19,25928,29,0
0,202822168,0,29330,20,0
1,61103544,0,6652,21,0
0,0,0,20785,24,0
1,2,0,914,25,0
1,86048272,0,8528,21,0
0,0,0,21224,29,0
0,81954616,0,7660,26,0
0,168830212,0,32783,27,0
0,0,0,13547,28,0
1,0,0,13547,32,0
1,77030072,0,8089,28,8
1,0,0,18718,24,0
1,0,0,939,25,0
1,0,0,3136,24,0
0,98136592,0,5978,26,0
1,0,0,939,28,0
0,0,0,3272,25,0
1,0,0,16089,31,0
1,0,0,16643,27,0
1,0,0,13547,28,0
0,148708280,0,6656,23,0
0,0,0,13547,29,0
1,211846912,0,9556,29,0
0,0,0,1756,27,0
1,88097856,0,1617,28,0
1,0,0,11335,28,0
0,90925138,0,31571,19,0
1,0,0,18596,27,0
0,2601928,0,6650,30,0
1,188483087,2,33772,30,0
0,221185342,0,30033,21,0
0,0,0,17783,26,0
0,116461160,0,11357,27,0
0,0,0,13547,30,0
0,131073,0,13547,29,0
0,0,0,13547,32,0
0,211463336,0,28146,27,0
0,0,0,13547,31,0
0,0,0,13547,31,0
1,0,2,21058,27,0
0,7405666,2,16448,29,4
1,48860670,0,25998,19,0
0,155059232,0,9754,26,0
1,0,0,13547,29,0
0,0,0,13547,30,0
0,0,0,10419,28,0
1,0,0,13547,28,0
0,229882552,0,5034,24,0
1,0,0,17873,26,0
0,0,0,13547,28,0
1,188870497,1,32395,23,0
0,0,0,17369,27,0
0,5218712,0,8159,27,0
1,0,0,20320,24,0
0,164421686,0,29829,24,0
1,242943068,0,1282,23,0
1,212207576,0,2457,24,0
0,1,0,23959,26,0
0,65536,0,21152,30,0
0,65025967,0,31452,19,0
1,131072,0,13547,28,0
1,17720872,0,10493,24,0
0,51952304,0,5064,29,0
0,104520088,0,9644,26,0
0,0,0,13547,31,0
0,0,0,13547,31,0
0,0,0,18718,24,0
1,0,0,12067,22,0
0,184834704,0,5064,28,0
0,239785936,0,6471,28,0
1,100089208,0,5977,22,0
0,0,0,231,26,0
0,37333736,0,9511,26,0
0,178202664,0,9513,27,0
1,37926281,23,27164,29,0
0,65537,0,18405,31,0
0,87744736,0,9693,27,0
1,52969175,0,29941,25,0
0,0,0,2046,28,0
1,0,0,13547,29,0
0,0,0,13547,31,0
1,124833296,0,9645,22,0
0,0,0,17421,34,0
0,162022576,0,19434,18,0
0,223633835,0,28489,25,0
0,15995917,0,1445,28,0
1,0,0,13547,30,0
1,0,0,13547,29,0
1,0,0,13547,30,0
1,82379262,0,27608,23,0
0,0,0,18754,25,0
1,110175918,0,11534,22,0
1,0,0,2046,29,0
1,0,0,18285,29,0
1,0,0,13547,31,0
1,50588431,54,5051,29,22
0,30247704,0,10495,27,0
0,114197510,0,31453,20,0
0,0,0,3136,25,0
0,1,0,13547,29,0
1,65536,0,16995,34,0
0,0,0,13547,28,0
1,104755708,3,17307,28,0
1,118701280,0,9512,29,0
0,0,0,11295,24,0
0,2,0,13547,28,0
0,0,0,940,32,0
1,176114090,0,26549,27,0
0,83224080,0,2316,26,0
1,2449708,0,30733,19,0
1,111485525,0,22198,26,0
0,0,0,13547,29,0
0,55863529,0,12045,23,0
1,1,0,35697,32,0
1,8,0,34951,31,0
1,170157520,0,3873,27,0
0,0,0,13547,31,0
0,0,0,13547,27,0
0,0,0,22446,26,0
0,116173226,0,30930,28,0
1,0,0,17838,28,0
0,25131848,0,5981,19,0
0,214767632,0,5034,24,0
0,0,0,21995,32,0
0,0,0,13547,29,0
0,0,0,37517,19,0
1,65537,0,15756,22,0
0,0,0,13547,31,0
1,51988143,12,32949,24,0
1,0,0,19875,29,0
0,69193592,0,12373,26,0
1,0,0,13547,31,0
0,0,0,1684,26,0
1,0,0,13547,29,0
1,0,0,13547,30,0
1,0,0,13547,28,0
0,212141704,0,8203,30,0
1,0,0,13547,30,0
1,65536,0,17806,27,0
1,17034082,0,31436,21,1
1,1,0,18506,26,0
1,0,0,18115,25,0
1,0,0,13547,29,0
0,0,0,11659,29,0
0,0,0,23959,22,0
1,1,0,35251,30,0
1,0,0,16710,27,0
1,33153952,0,2276,27,0
0,144214535,0,30920,29,0
0,262147,0,24463,29,0
0,0,0,20318,31,0
1,0,0,17838,32,0
1,0,0,916,27,0
0,0,0,18597,28,0
0,0,0,18754,27,0
0,0,0,13547,28,0
0,0,0,17806,26,0
1,0,0,13547,32,0
0,152238775,439,12044,25,0
1,0,0,17250,29,0
1,163934185,80,25937,28,0
0,231258920,0,6465,26,0
1,0,0,9512,30,0
0,0,0,13547,28,0
0,0,0,17613,24,0
1,2,0,23945,27,0
0,238855560,0,9912,31,0
0,175854512,0,6469,26,0
1,0,0,10953,28,0
1,0,0,19953,31,0
1,235937808,0,9914,32,0
1,0,0,20621,25,0
0,0,0,13547,30,0
0,0,0,1756,27,0
0,0,0,13547,31,0
1,4798928,0,10436,22,0
0,589831,1,24794,31,0
1,227062462,0,27887,19,0
1,0,0,17873,25,0
1,0,0,13547,28,0
1,123240192,0,9556,25,0
0,0,0,18287,26,0
0,0,0,13547,30,0
0,0,0,20785,24,0
0,65964806,7,33772,25,0
1,108261640,0,1618,28,0
0,194823309,20,32937,27,0
0,92747124,0,30344,22,0
1,58315848,0,8113,23,0
0,208525552,0,5982,23,0
0,106722778,728,28138,23,0
0,0,0,18953,27,0
1,0,0,20302,26,0
1,0,0,34822,24,0
1,0,0,21151,33,0
1,0,0,22447,22,0
1,65536,0,13547,31,0
1,0,0,13547,31,0
1,140749544,0,6468,29,0
1,0,0,16991,24,0
0,0,0,19276,33,0
0,0,0,13547,31,0
0,65537,0,23205,33,0
0,0,0,13547,31,0
1,0,0,11298,28,0
0,49312160,0,6910,23,0
1,0,0,13547,27,0
0,128018855,0,28137,21,0
1,97651768,0,10469,31,0
1,123247600,0,9939,29,0
1,0,0,13547,28,0
0,0,0,13547,31,0
0,75356805,0,25379,21,0
1,0,0,223,29,0
0,65536,0,21507,30,0
0,180914912,0,5052,26,0
0,0,0,1702,26,0
0,60366015,0,20631,21,0
1,65537,0,18405,33,0
1,0,0,13547,32,0
0,140676841,3,27195,23,0
0,0,0,18721,28,0
0,179356742,9,25926,28,0
1,0,0,19415,26,0
0,0,0,13547,28,0
0,0,0,37128,29,0
0,0,0,13547,30,0
1,0,0,11660,28,0
1,115542358,0,31217,28,0
1,0,0,13547,30,0
0,0,0,13547,28,0
1,7525392,0,5127,27,24
0,108222816,0,6656,23,0
1,0,0,19415,23,0
1,0,0,13547,30,0
1,187650787,0,20034,26,0
1,55782920,0,11337,21,0
0,0,0,13547,31,0
0,0,0,917,29,0
1,29383304,0,6656,21,0
1,0,0,13547,27,0
1,106047613,0,16652,20,0
1,0,0,13547,31,0
0,0,0,13547,30,0
0,53883094,0,11533,28,0
0,0,0,19417,26,0
1,17160760,0,9515,23,0
1,142581424,0,27630,17,0
0,0,0,867,31,0
0,0,0,23131,32,0
0,0,0,13547,31,0
1,0,0,11331,26,0
0,0,0,24548,25,0
0,0,0,13547,30,0
1,0,0,13546,30,0
1,0,0,13546,24,0
0,86303770,0,28484,26,0
0,0,0,21462,22,0
0,13147260,0,31561,22,0
1,0,0,7290,33,0
0,21107344,0,8171,31,0
0,0,0,18726,26,0
1,48244871,642,30919,29,0
0,0,0,13546,29,0
1,156684963,0,29508,27,0
0,196608,0,24548,23,0
1,24282194,0,30709,21,0
0,0,0,15754,23,0
0,149009328,0,9516,24,0
0,0,0,223,30,0
1,199127552,0,2936,26,0
1,0,0,914,28,0
0,0,0,20318,32,0
1,65540,1029,18922,25,5
0,161488584,0,9011,28,0
0,222269384,0,6651,32,0
0,202906104,0,2496,26,0
0,65536,0,18117,32,0
0,131072,0,17370,28,0
1,0,0,22154,24,0
0,0,0,1702,28,0
0,0,0,13546,24,0
1,0,0,13546,31,0
0,115830645,0,25220,22,0
0,0,4,17250,30,0
0,0,0,13546,30,0
0,70372912,0,4833,23,0
1,0,0,17806,26,0
1,126020396,0,31562,21,0
0,0,0,16642,27,0
1,0,0,13546,30,0
0,175860642,0,6900,31,0
1,0,1,21513,28,0
0,65537,1,17421,35,0
0,0,0,13546,32,0
1,0,0,18689,27,0
0,129104560,0,9506,29,0
0,0,1,17873,25,0
1,7399327,3,8574,23,0
1,235221599,331,27195,24,0
0,0,0,15754,26,0
0,34018056,0,5127,25,0
1,113304752,0,9537,24,0
1,1,0,15754,27,0
1,0,0,13546,29,0
1,0,0,13546,26,0
0,206148776,0,8526,22,0
0,0,0,248,26,0
0,0,0,20772,27,0
0,220908976,0,30040,20,0
0,91396920,0,30037,19,0
0,0,0,13546,27,0
0,229899888,0,9713,30,0
0,0,0,19875,27,0
0,0,0,11098,27,0
1,0,0,13546,31,0
1,65537,0,21058,27,0
0,56685169,0,29022,26,0
1,1,0,16981,27,0
0,0,0,19206,34,0
0,0,0,11300,30,0
1,0,0,13546,25,0
1,0,0,13546,28,0
0,0,0,23310,29,0
0,191018208,6,34533,28,0
